id,mr,team,text,category,type,bleu,meteor,ter,systemtype,triplesize,fluency,grammar,semantics
1809,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,vietnam,null,University,seen,0,0,100,template,5triple,1.0,1.0,1.0
1810,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,webnlg,"awh engineering college is located in kerala india . kochi is the leader of kerala . ganges is the main river in india and mumbai is the largest city .
",University,seen,1,1,1,human,5triple,2.3333333333333335,2.6666666666666665,3.0
1811,Indonesia | language | Indonesian_language,adapt,the language of indonesia is indonesian.,Food,seen,0.455,0.463532223605211,37.5,neural,1triple,3.0,3.0,3.0
1812,Indonesia | language | Indonesian_language,baseline,indonesian language is spoken in indonesia.,Food,seen,0.324,0.434492669893449,50,neural,1triple,2.75,3.0,3.0
1813,Indonesia | language | Indonesian_language,melbourne,indonesian language is spoken in indonesia.,Food,seen,0.324,0.434492669893449,50,neural,1triple,2.3333333333333335,2.6666666666666665,3.0
1814,Indonesia | language | Indonesian_language,pkuwriter,indonesian language is spoken in indonesia.,Food,seen,0.324,0.434492669893449,50,neural,1triple,3.0,3.0,2.6666666666666665
1815,Indonesia | language | Indonesian_language,tilburg-nmt,language is the language of indonesia.,Food,seen,0.643,0.446695175951579,37.5,neural,1triple,1.3333333333333333,2.0,1.0
1816,Indonesia | language | Indonesian_language,tilburg-pipe,language is spoken in indonesia.,Food,seen,0.226,0.34653263260871,62.5,template,1triple,2.1666666666666665,2.0,1.3333333333333333
1817,Indonesia | language | Indonesian_language,tilburg-smt,indonesia. the indonesian language is spoken,Food,seen,0.293,0.380286764750457,62.5,smt,1triple,1.3333333333333333,1.3333333333333333,2.6666666666666665
1818,Indonesia | language | Indonesian_language,upf-forge,the indonesian language is spoken in indonesia.,Food,seen,0.352,0.437196292092578,50,template,1triple,3.0,3.0,2.75
1819,Indonesia | language | Indonesian_language,vietnam,null,Food,seen,0,0,87.5,template,1triple,1.0,1.0,1.0
1820,Indonesia | language | Indonesian_language,webnlg,"indonesian language is the language spoken in indonesia .
",Food,seen,1,1,1,human,1triple,2.6666666666666665,3.0,3.0
1821,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,adapt,"al-taqaddum air base serves the city of fallujah in iraq, a country led by fuad masum and the spoken language.",Airport,seen,0.347,0.392063438253704,52.326,neural,4triple,1.6666666666666667,2.0,1.6666666666666667
1822,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,baseline,al-taqaddum air base serves the city of fallujah in iraq. the leader of iraq is fuad masum and the language spoken is kurdish languages.,Airport,seen,0.313,0.44012176735,52.326,neural,4triple,2.5,3.0,3.0
1823,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,melbourne,al-taqaddum air base serves the city of fallujah in iraq. the country ' s leader is fuad masum and they speak kurdish languages.,Airport,seen,0.291,0.413104028288443,55.814,neural,4triple,2.0,2.0,2.6666666666666665
1824,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,pkuwriter,al-taqaddum air base serves the city of fallujah in iraq. fuad masum is the leader of the country where the kurdish languages is spoken.,Airport,seen,0.446,0.505049735349609,48.837,neural,4triple,3.0,3.0,3.0
1825,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,tilburg-nmt,al-taqaddum air base serves the city of fallujah in iraq. kurdish are an ethnic group of iraq.,Airport,seen,0.224,0.314732604915316,55.814,neural,4triple,2.6666666666666665,2.6666666666666665,2.3333333333333335
1826,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,tilburg-pipe,"al-taqaddum air base is located in fallujah, iraq, whose leader is fuad masum. kurdish is spoken in iraq.",Airport,seen,0.158,0.353162078138342,73.256,template,4triple,2.5,2.0,2.5
1827,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,tilburg-smt,the kurdish languages are spoken in iraq. fuad masum leads iraq where al taqaddum air base serves the city of fallujah.,Airport,seen,0.474,0.441293134435016,48.837,smt,4triple,2.6666666666666665,3.0,3.0
1828,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,upf-forge,"the al-taqaddum air base serves fallujah. the kurdish languages are spoken in iraq. fuad masum is the leader of iraq, it is in which.",Airport,seen,0.395,0.436363220628671,62.791,template,4triple,1.0,2.0,3.0
1829,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,vietnam,null,Airport,seen,0,0,90.698,template,4triple,1.0,1.0,1.0
1830,Iraq | language | Kurdish_languages<br>Iraq | leaderName | Fuad_Masum<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,webnlg,"al - taqaddum air base serves the city of fallujah , in iraq , where kurdish languages are spoken and fuad masum is the leader .
",Airport,seen,1,1,1,human,4triple,3.0,3.0,3.0
1831,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,adapt,the al taqaddum air base serves the city of fallujah in iraq. haider al-abadi is the leader of iraq and the kurdish languages are spoken.,Airport,seen,0.427,0.465737716406515,48.276,neural,4triple,2.6666666666666665,3.0,3.0
1832,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,baseline,al-taqaddum air base serves the city of fallujah in iraq. the leader of iraq is haider al-abadi and the language spoken is kurdish languages.,Airport,seen,0.353,0.496191093964996,48.276,neural,4triple,2.0,1.5,3.0
1833,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,melbourne,al-taqaddum air base serves the city of fallujah in iraq. the country ' s leader is haider al-abadi and they speak kurdish languages.,Airport,seen,0.299,0.513207872262973,55.172,neural,4triple,2.6666666666666665,2.6666666666666665,3.0
1834,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,pkuwriter,al-taqaddum air base serves the city of fallujah in iraq. haider al-abadi is the leader of iraq where the kurdish languages is spoken.,Airport,seen,0.354,0.495499198279228,55.172,neural,4triple,2.5,2.5,3.0
1835,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,tilburg-nmt,fallujah is in iraq and is served by al-taqaddum air base. the country is lead by haider al-abadi and the spoken language is kurdish.,Airport,seen,0.167,0.39792902152265,72.414,neural,4triple,2.5,3.0,3.0
1836,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,tilburg-pipe,"al-taqaddum air base is located in fallujah, iraq, whose leader is haider al-abadi. kurdish is spoken in iraq.",Airport,seen,0.153,0.365572049269136,75.862,template,4triple,2.3333333333333335,2.6666666666666665,3.0
1837,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,tilburg-smt,. haider al-abadi is the leader of iraq al-taqaddum air base serves the city of fallujah in iraq where the kurdish languages are spoken.,Airport,seen,0.391,0.472639340139475,58.621,smt,4triple,1.3333333333333333,1.3333333333333333,2.6666666666666665
1838,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,upf-forge,"the al-taqaddum air base serves fallujah, which is in iraq. haider al-abadi is the leader of iraq, in which the kurdish languages are spoken.",Airport,seen,0.22,0.405217699887993,72.414,template,4triple,2.0,3.0,2.5
1839,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,vietnam,null,Airport,seen,0,0,96.552,template,4triple,1.0,1.0,1.0
1840,Iraq | leaderName | Haider_al-Abadi<br>Iraq | language | Kurdish_languages<br>Al-Taqaddum_Air_Base | cityServed | Fallujah<br>Fallujah | country | Iraq,webnlg,"al - taqaddum air base serves the city of fallujah in iraq . the country is led by haider al - abadi and uses the kurdish languages .
",Airport,seen,1,1,1,human,4triple,2.6666666666666665,2.6666666666666665,3.0
1841,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,adapt,"the ground of a.s. gubbio 1910 is located in italy, where italians live and the capital is rome. the leader of italy is sergio mattarella and italian is the official language.",SportsTeam,seen,0.386,0.469150893776184,55.932,neural,5triple,2.3333333333333335,2.3333333333333335,2.3333333333333335
1842,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,baseline,"the ground of a. s. gubbio 1910 is located in italy, where the capital is rome and the leader is sergio mattarella. italian is the official language of the italian people.",SportsTeam,seen,0.349,0.421853446425395,55.932,neural,5triple,2.6666666666666665,3.0,3.0
1843,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,melbourne,"the ground of a.s. gubbio 1910 is located in italy, where the people are called italians and the capital city is rome. the country ' s leader is sergio mattarella and they speak italian language.",SportsTeam,seen,0.34,0.408212902732015,63.559,neural,5triple,2.3333333333333335,2.6666666666666665,3.0
1844,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,pkuwriter,"the ground of a. s. gubbio 1910 is located in italy, which is inhabited by italians, its capital is rome and its leader is sergio mattarella. the leader of italy is sergio mattarella.",SportsTeam,seen,0.21,0.364599121181396,66.102,neural,5triple,2.0,1.6666666666666667,2.6666666666666665
1845,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,tilburg-nmt,"italy ground of a.s. gubbio 1910 is located in it, where the people who live there are called rome. italy official language is it and its 's italians is italian.",SportsTeam,seen,0.236,0.340324441135499,71.186,neural,5triple,1.5,2.0,2.0
1846,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,tilburg-pipe,"a.s. gubbio 1910 ground is in the country where the capital is rome, the official language is italian and the leader is sergio mattarella. italy is inhabited by italians.",SportsTeam,seen,0.237,0.393032302123181,63.559,template,5triple,2.3333333333333335,2.6666666666666665,2.6666666666666665
1847,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,tilburg-smt,italian is the official language of italy. a.s. gubbio 1910 which is located in italy which is lead by sergio mattarella in the capital city of rome,SportsTeam,seen,0.234,0.337492307598713,66.102,smt,5triple,2.3333333333333335,2.6666666666666665,2.0
1848,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,upf-forge,"a.s. gubbio 1910 plays in italy. the italian language is spoken in it. italians live in italy, the capital of which is rome. sergio mattarella is the leader of italy.",SportsTeam,seen,0.196,0.352945586265549,66.102,template,5triple,2.3333333333333335,2.3333333333333335,3.0
1849,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,vietnam,null,SportsTeam,seen,0,0,91.525,template,5triple,1.0,1.0,1.0
1850,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,webnlg,"the capital of rome is italy whose language is italian . the leader of the country is sergio mattarella and it is occupied by italians . a . s . gubbio 1910 is located there .
",SportsTeam,seen,1,1,1,human,5triple,2.3333333333333335,3.0,2.0
1851,Juan_Perón | party | Labour_Party_(Argentina),adapt,the party of jun perton is the labour party (args).,Politician,unseen,0.215,0.228232684821394,81.818,neural,1triple,2.0,1.3333333333333333,1.6666666666666667
1852,Juan_Perón | party | Labour_Party_(Argentina),baseline,the jurisdiction of the jurisdiction is the jurisdiction.,Politician,unseen,0.153,0.0906153219077857,81.818,neural,1triple,2.0,2.6666666666666665,1.0
1853,Juan_Perón | party | Labour_Party_(Argentina),melbourne,the coden code for juan perón (amateurs) is labour party.,Politician,unseen,0.257,0.31512576303585,90.909,neural,1triple,2.3333333333333335,2.3333333333333335,2.0
